time,id,x,y,z
4.68,10,0.07,0.0,0.67
4.68,11,0.0,0.0,0.45
4.68,12,-0.07,0.0,0.67
4.68,13,-0.49,0.0,1.22
4.68,14,-1.27,0.0,1.92
4.68,15,-2.06,0.0,2.72
4.68,16,-2.4,0.0,3.6
4.68,17,-2.06,0.0,4.41
4.68,18,-1.27,0.0,4.78
4.68,19,-0.49,0.0,4.56
4.68,20,0.0,0.0,4.0
4.69,1,0.0,0.0,3.75
4.69,2,0.07,0.0,4.03
4.69,3,0.49,0.0,4.56
4.69,4,1.27,0.0,4.78
4.69,5,2.06,0.0,4.41
4.69,6,2.4,0.0,3.6
4.69,7,2.06,0.0,2.72
4.69,8,1.27,0.0,1.92
4.69,9,0.49,0.0,1.22
4.69,10,0.07,0.0,0.67
4.69,11,0.0,0.0,0.45
4.69,12,-0.07,0.0,0.67
4.69,13,-0.49,0.0,1.22
4.69,14,-1.27,0.0,1.92
4.69,15,-2.06,0.0,2.72
4.69,16,-2.4,0.0,3.6
4.69,17,-2.06,0.0,4.41
4.69,18,-1.27,0.0,4.78
4.69,19,-0.49,0.0,4.56
4.69,20,-0.05,0.0,4.02
4.71,1,-0.05,0.0,3.74
4.71,2,0.04,0.0,4.0
4.71,3,0.47,0.0,4.51
4.71,4,1.25,0.0,4.74
4.71,5,2.04,0.0,4.36
4.71,6,2.35,0.0,3.59
4.71,7,2.05,0.0,2.76
4.71,8,1.27,0.0,1.97
4.71,9,0.5,0.0,1.27
4.71,10,0.09,0.0,0.72
4.71,11,0.01,0.0,0.49
4.71,12,-0.07,0.0,0.72
4.71,13,-0.48,0.0,1.27
4.71,14,-1.27,0.0,1.97
4.71,15,-2.06,0.0,2.76
4.71,16,-2.39,0.0,3.65
4.71,17,-2.05,0.0,4.45
4.71,18,-1.31,0.0,4.82
4.71,19,-0.54,0.0,4.55
4.71,20,-0.11,0.0,4.0
4.72,1,-0.1,0.0,3.72
4.72,2,0.01,0.0,3.98
4.72,3,0.45,0.0,4.47
4.72,4,1.23,0.0,4.69
4.72,5,2.01,0.0,4.32
4.72,6,2.3,0.0,3.59
4.72,7,2.03,0.0,2.81
4.72,8,1.28,0.0,2.02
4.72,9,0.51,0.0,1.32
4.72,10,0.11,0.0,0.77
4.72,11,0.02,0.0,0.53
4.72,12,-0.08,0.0,0.77
4.72,13,-0.48,0.0,1.32
4.72,14,-1.26,0.0,2.02
4.72,15,-2.05,0.0,2.81
4.72,16,-2.37,0.0,3.7
4.72,17,-2.03,0.0,4.5
4.72,18,-1.34,0.0,4.85
4.72,19,-0.58,0.0,4.53
4.72,20,-0.17,0.0,3.99
4.74,1,-0.15,0.0,3.71
4.74,2,-0.03,0.0,3.95
4.74,3,0.42,0.0,4.42
4.74,4,1.21,0.0,4.65
4.74,5,1.99,0.0,4.28
4.74,6,2.25,0.0,3.58
4.74,7,2.01,0.0,2.86
4.74,8,1.28,0.0,2.07
4.74,9,0.52,0.0,1.37
4.74,10,0.13,0.0,0.82
4.74,11,0.04,0.0,0.58
4.74,12,-0.08,0.0,0.83
4.74,13,-0.47,0.0,1.37
4.74,14,-1.25,0.0,2.07
4.74,15,-2.04,0.0,2.86
4.74,16,-2.36,0.0,3.74
4.74,17,-2.01,0.0,4.54
4.74,18,-1.38,0.0,4.89
4.74,19,-0.63,0.0,4.52
4.74,20,-0.22,0.0,3.97
4.75,1,-0.2,0.0,3.7
4.75,2,-0.06,0.0,3.93
4.75,3,0.4,0.0,4.38
4.75,4,1.2,0.0,4.6
4.75,5,1.96,0.0,4.24
4.75,6,2.2,0.0,3.58
4.75,7,2.0,0.0,2.9
4.75,8,1.29,0.0,2.12
4.75,9,0.53,0.0,1.41
4.75,10,0.15,0.0,0.88
4.75,11,0.05,0.0,0.62
4.75,12,-0.08,0.0,0.88
4.75,13,-0.47,0.0,1.42
4.75,14,-1.25,0.0,2.12
4.75,15,-2.04,0.0,2.91
4.75,16,-2.34,0.0,3.79
4.75,17,-1.99,0.0,4.59
4.75,18,-1.42,0.0,4.92
4.75,19,-0.68,0.0,4.5
4.75,20,-0.28,0.0,3.96
4.77,1,-0.25,0.0,3.68
4.77,2,-0.1,0.0,3.9
4.77,3,0.38,0.0,4.33
4.77,4,1.18,0.0,4.55
4.77,5,1.93,0.0,4.19
4.77,6,2.15,0.0,3.57
4.77,7,1.98,0.0,2.95
4.77,8,1.29,0.0,2.17
4.77,9,0.54,0.0,1.46
4.77,10,0.17,0.0,0.93
4.77,11,0.06,0.0,0.66
4.77,12,-0.08,0.0,0.93
4.77,13,-0.46,0.0,1.47
4.77,14,-1.24,0.0,2.17
4.77,15,-2.03,0.0,2.96
4.77,16,-2.33,0.0,3.84
4.77,17,-1.97,0.0,4.64
4.77,18,-1.45,0.0,4.96
4.77,19,-0.73,0.0,4.49
4.77,20,-0.33,0.0,3.95
4.78,1,-0.3,0.0,3.67
4.78,2,-0.13,0.0,3.88
4.78,3,0.36,0.0,4.29
4.78,4,1.16,0.0,4.51
4.78,5,1.91,0.0,4.15
4.78,6,2.1,0.0,3.57
4.78,7,1.96,0.0,3.0
4.78,8,1.29,0.0,2.22
4.78,9,0.55,0.0,1.51
4.78,10,0.19,0.0,0.98
4.78,11,0.07,0.0,0.71
4.78,12,-0.08,0.0,0.98
4.78,13,-0.46,0.0,1.52
4.78,14,-1.24,0.0,2.22
4.78,15,-2.02,0.0,3.01
4.78,16,-2.31,0.0,3.89
4.78,17,-1.95,0.0,4.68
4.78,18,-1.49,0.0,4.99
4.78,19,-0.77,0.0,4.47
4.78,20,-0.38,0.0,3.93
4.8,1,-0.35,0.0,3.66
4.8,2,-0.17,0.0,3.85
4.8,3,0.34,0.0,4.24
4.8,4,1.14,0.0,4.46
4.8,5,1.88,0.0,4.11
4.8,6,2.05,0.0,3.56
4.8,7,1.94,0.0,3.04
4.8,8,1.3,0.0,2.27
4.8,9,0.56,0.0,1.56
4.8,10,0.21,0.0,1.03
4.8,11,0.08,0.0,0.75
4.8,12,-0.07,0.0,1.03
4.8,13,-0.46,0.0,1.57
4.8,14,-1.23,0.0,2.27
4.8,15,-2.01,0.0,3.06
4.8,16,-2.3,0.0,3.93
4.8,17,-1.93,0.0,4.73
4.8,18,-1.5,0.0,5.0
4.8,19,-0.82,0.0,4.46
4.8,20,-0.44,0.0,3.92
4.82,1,-0.4,0.0,3.65
4.82,2,-0.2,0.0,3.83
4.82,3,0.32,0.0,4.2
4.82,4,1.12,0.0,4.41
4.82,5,1.85,0.0,4.06
4.82,6,2.0,0.0,3.55
4.82,7,1.93,0.0,3.09
4.82,8,1.3,0.0,2.32
4.82,9,0.57,0.0,1.61
4.82,10,0.22,0.0,1.08
4.82,11,0.09,0.0,0.8
4.82,12,-0.07,0.0,1.08
4.82,13,-0.45,0.0,1.62
4.82,14,-1.23,0.0,2.32
4.82,15,-2.01,0.0,3.11
4.82,16,-2.28,0.0,3.98
4.82,17,-1.91,0.0,4.77
4.82,18,-1.5,0.0,5.0
4.82,19,-0.87,0.0,4.44
4.82,20,-0.49,0.0,3.9
4.83,1,-0.45,0.0,3.63
4.83,2,-0.24,0.0,3.81
4.83,3,0.3,0.0,4.15
4.83,4,1.1,0.0,4.37
4.83,5,1.83,0.0,4.02
4.83,6,1.95,0.0,3.55
4.83,7,1.91,0.0,3.14
4.83,8,1.3,0.0,2.37
4.83,9,0.59,0.0,1.66
4.83,10,0.24,0.0,1.13
4.83,11,0.1,0.0,0.84
4.83,12,-0.07,0.0,1.13
4.83,13,-0.45,0.0,1.67
4.83,14,-1.22,0.0,2.37
4.83,15,-2.0,0.0,3.16
4.83,16,-2.27,0.0,4.03
4.83,17,-1.89,0.0,4.82
4.83,18,-1.5,0.0,5.0
4.83,19,-0.92,0.0,4.43
4.83,20,-0.54,0.0,3.89
4.85,1,-0.5,0.0,3.62
4.85,2,-0.28,0.0,3.78
4.85,3,0.28,0.0,4.1
4.85,4,1.08,0.0,4.32
4.85,5,1.8,0.0,3.98
4.85,6,1.9,0.0,3.54
4.85,7,1.89,0.0,3.18
4.85,8,1.31,0.0,2.42
4.85,9,0.6,0.0,1.71
4.85,10,0.26,0.0,1.18
4.85,11,0.12,0.0,0.89
4.85,12,-0.06,0.0,1.18
4.85,13,-0.44,0.0,1.72
4.85,14,-1.21,0.0,2.42
4.85,15,-1.99,0.0,3.21
4.85,16,-2.25,0.0,4.08
4.85,17,-1.87,0.0,4.87
4.85,18,-1.5,0.0,5.0
4.85,19,-0.97,0.0,4.41
4.85,20,-0.58,0.0,3.87
4.86,1,-0.56,0.0,3.61
4.86,2,-0.32,0.0,3.76
4.86,3,0.26,0.0,4.06
4.86,4,1.06,0.0,4.27
4.86,5,1.77,0.0,3.94
4.86,6,1.85,0.0,3.54
4.86,7,1.87,0.0,3.23
4.86,8,1.31,0.0,2.47
4.86,9,0.61,0.0,1.75
4.86,10,0.27,0.0,1.23
4.86,11,0.13,0.0,0.93
4.86,12,-0.06,0.0,1.23
4.86,13,-0.44,0.0,1.77
4.86,14,-1.21,0.0,2.47
4.86,15,-1.98,0.0,3.26
4.86,16,-2.24,0.0,4.12
4.86,17,-1.85,0.0,4.91
4.86,18,-1.5,0.0,5.0
4.86,19,-1.01,0.0,4.4
4.86,20,-0.63,0.0,3.86
4.88,1,-0.61,0.0,3.6
4.88,2,-0.36,0.0,3.73
4.88,3,0.24,0.0,4.01
4.88,4,1.05,0.0,4.23
4.88,5,1.75,0.0,3.89
4.88,6,1.8,0.0,3.54
4.88,7,1.86,0.0,3.27
4.88,8,1.32,0.0,2.52
4.88,9,0.62,0.0,1.8
4.88,10,0.28,0.0,1.28
4.88,11,0.14,0.0,0.98
4.88,12,-0.05,0.0,1.28
4.88,13,-0.43,0.0,1.81
4.88,14,-1.2,0.0,2.52
4.88,15,-1.98,0.0,3.31
4.88,16,-2.22,0.0,4.17
4.88,17,-1.83,0.0,4.96
4.88,18,-1.5,0.0,5.0
4.88,19,-1.06,0.0,4.38
4.88,20,-0.68,0.0,3.84
4.89,1,-0.66,0.0,3.59
4.89,2,-0.4,0.0,3.71
4.89,3,0.22,0.0,3.97
4.89,4,1.03,0.0,4.18
4.89,5,1.72,0.0,3.86
4.89,6,1.75,0.0,3.53
4.89,7,1.84,0.0,3.31
4.89,8,1.32,0.0,2.57
4.89,9,0.63,0.0,1.85
4.89,10,0.3,0.0,1.33
4.89,11,0.15,0.0,1.02
4.89,12,-0.05,0.0,1.33
4.89,13,-0.43,0.0,1.86
4.89,14,-1.2,0.0,2.57
4.89,15,-1.97,0.0,3.36
4.89,16,-2.21,0.0,4.22
4.89,17,-1.82,0.0,5.0
4.89,18,-1.5,0.0,5.0
4.89,19,-1.11,0.0,4.37
4.89,20,-0.73,0.0,3.83
4.91,1,-0.71,0.0,3.57
4.91,2,-0.43,0.0,3.68
4.91,3,0.19,0.0,3.92
4.91,4,1.01,0.0,4.13
4.91,5,1.69,0.0,3.82
4.91,6,1.7,0.0,3.53
4.91,7,1.83,0.0,3.35
4.91,8,1.32,0.0,2.62
4.91,9,0.64,0.0,1.9
4.91,10,0.31,0.0,1.38
4.91,11,0.16,0.0,1.07
4.91,12,-0.04,0.0,1.38
4.91,13,-0.42,0.0,1.91
4.91,14,-1.19,0.0,2.61
4.91,15,-1.96,0.0,3.41
4.91,16,-2.19,0.0,4.27
4.91,17,-1.8,0.0,5.05
4.91,18,-1.5,0.0,5.0
4.91,19,-1.16,0.0,4.35
4.91,20,-0.78,0.0,3.81
4.93,1,-0.76,0.0,3.56
4.93,2,-0.47,0.0,3.66
4.93,3,0.17,0.0,3.88
4.93,4,0.99,0.0,4.09
4.93,5,1.67,0.0,3.79
4.93,6,1.65,0.0,3.52
4.93,7,1.82,0.0,3.38
4.93,8,1.33,0.0,2.67
4.93,9,0.65,0.0,1.95
4.93,10,0.33,0.0,1.43
4.93,11,0.17,0.0,1.12
4.93,12,-0.04,0.0,1.43
4.93,13,-0.42,0.0,1.96
4.93,14,-1.19,0.0,2.66
4.93,15,-1.95,0.0,3.45
4.93,16,-2.18,0.0,4.31
4.93,17,-1.78,0.0,5.09
4.93,18,-1.5,0.0,5.0
4.93,19,-1.2,0.0,4.34
4.93,20,-0.83,0.0,3.8
4.94,1,-0.81,0.0,3.55
4.94,2,-0.51,0.0,3.64
4.94,3,0.15,0.0,3.83
4.94,4,0.97,0.0,4.04
4.94,5,1.64,0.0,3.75
4.94,6,1.59,0.0,3.51
4.94,7,1.81,0.0,3.42
4.94,8,1.33,0.0,2.72
4.94,9,0.66,0.0,2.0
4.94,10,0.34,0.0,1.48
4.94,11,0.19,0.0,1.16
4.94,12,-0.03,0.0,1.48
4.94,13,-0.41,0.0,2.01
4.94,14,-1.18,0.0,2.71
4.94,15,-1.95,0.0,3.5
4.94,16,-2.16,0.0,4.36
4.94,17,-1.77,0.0,5.14
4.94,18,-1.5,0.0,5.0
4.94,19,-1.25,0.0,4.32
4.94,20,-0.88,0.0,3.78
4.96,1,-0.86,0.0,3.54
4.96,2,-0.55,0.0,3.61
4.96,3,0.13,0.0,3.78
4.96,4,0.95,0.0,3.99
4.96,5,1.62,0.0,3.72
4.96,6,1.54,0.0,3.5
4.96,7,1.8,0.0,3.46
4.96,8,1.33,0.0,2.77
4.96,9,0.67,0.0,2.05
4.96,10,0.35,0.0,1.53
4.96,11,0.2,0.0,1.21
4.96,12,-0.02,0.0,1.53
4.96,13,-0.41,0.0,2.06
4.96,14,-1.17,0.0,2.76
4.96,15,-1.94,0.0,3.55
4.96,16,-2.15,0.0,4.41
4.96,17,-1.75,0.0,5.19
4.96,18,-1.5,0.0,5.0
4.96,19,-1.3,0.0,4.31
4.96,20,-0.93,0.0,3.77
4.97,1,-0.91,0.0,3.53
4.97,2,-0.59,0.0,3.59
4.97,3,0.11,0.0,3.74
4.97,4,0.93,0.0,3.95
4.97,5,1.59,0.0,3.68
4.97,6,1.5,0.0,3.5
4.97,7,1.78,0.0,3.51
4.97,8,1.34,0.0,2.82
4.97,9,0.68,0.0,2.09
4.97,10,0.36,0.0,1.58
4.97,11,0.21,0.0,1.26
4.97,12,-0.02,0.0,1.58
4.97,13,-0.4,0.0,2.11
4.97,14,-1.17,0.0,2.81
4.97,15,-1.93,0.0,3.6
4.97,16,-2.13,0.0,4.46
4.97,17,-1.73,0.0,5.24
4.97,18,-1.5,0.0,5.0
4.97,19,-1.35,0.0,4.3
4.97,20,-0.98,0.0,3.75
4.99,1,-0.96,0.0,3.52
4.99,2,-0.63,0.0,3.56
4.99,3,0.09,0.0,3.69
4.99,4,0.91,0.0,3.9
4.99,5,1.57,0.0,3.64
4.99,6,1.5,0.0,3.5
4.99,7,1.77,0.0,3.55
4.99,8,1.34,0.0,2.87
4.99,9,0.69,0.0,2.14
4.99,10,0.38,0.0,1.63
4.99,11,0.22,0.0,1.3
4.99,12,-0.01,0.0,1.63
4.99,13,-0.4,0.0,2.16
4.99,14,-1.16,0.0,2.86
4.99,15,-1.92,0.0,3.65
4.99,16,-2.12,0.0,4.5
4.99,17,-1.71,0.0,5.28
4.99,18,-1.5,0.0,5.0
4.99,19,-1.4,0.0,4.28
4.99,20,-1.02,0.0,3.74
5.01,1,-1.02,0.0,3.52
5.01,2,-0.67,0.0,3.54
5.01,3,0.07,0.0,3.65
5.01,4,0.89,0.0,3.85
5.01,5,1.55,0.0,3.61
5.01,6,1.5,0.0,3.5
5.01,7,1.76,0.0,3.6
5.01,8,1.35,0.0,2.92
5.01,9,0.71,0.0,2.19
5.01,10,0.39,0.0,1.68
5.01,11,0.23,0.0,1.35
5.01,12,-0.0,0.0,1.68
5.01,13,-0.4,0.0,2.21
5.01,14,-1.16,0.0,2.91
5.01,15,-1.92,0.0,3.7
5.01,16,-2.1,0.0,4.55
5.01,17,-1.69,0.0,5.33
5.01,18,-1.5,0.0,5.0
5.01,19,-1.44,0.0,4.27
5.01,20,-1.07,0.0,3.72
5.02,1,-1.07,0.0,3.51
5.02,2,-0.71,0.0,3.52
5.02,3,0.05,0.0,3.6
5.02,4,0.88,0.0,3.81
5.02,5,1.53,0.0,3.57
5.02,6,1.5,0.0,3.5
5.02,7,1.75,0.0,3.64
5.02,8,1.35,0.0,2.97
5.02,9,0.72,0.0,2.24
5.02,10,0.4,0.0,1.73
5.02,11,0.24,0.0,1.4
5.02,12,0.01,0.0,1.73
5.02,13,-0.39,0.0,2.26
5.02,14,-1.15,0.0,2.96
5.02,15,-1.91,0.0,3.75
5.02,16,-2.09,0.0,4.6
5.02,17,-1.67,0.0,5.38
5.02,18,-1.5,0.0,5.0
5.02,19,-1.49,0.0,4.25
5.02,20,-1.12,0.0,3.71
5.04,1,-1.12,0.0,3.5
5.04,2,-0.75,0.0,3.5
5.04,3,0.03,0.0,3.56
5.04,4,0.86,0.0,3.76
5.04,5,1.51,0.0,3.53
5.04,6,1.5,0.0,3.5
5.04,7,1.75,0.0,3.7
5.04,8,1.35,0.0,3.01
5.04,9,0.73,0.0,2.29
5.04,10,0.41,0.0,1.78
5.04,11,0.25,0.0,1.44
5.04,12,0.01,0.0,1.78
5.04,13,-0.39,0.0,2.31
5.04,14,-1.15,0.0,3.01
5.04,15,-1.9,0.0,3.8
5.04,16,-2.07,0.0,4.65
5.04,17,-1.65,0.0,5.42
5.04,18,-1.5,0.0,5.0
5.04,19,-1.5,0.0,4.25
5.04,20,-1.17,0.0,3.69
5.05,1,-1.17,0.0,3.49
5.05,2,-0.75,0.0,3.5
5.05,3,0.01,0.0,3.51
5.05,4,0.84,0.0,3.72
5.05,5,1.5,0.0,3.5
5.05,6,1.5,0.0,3.5
5.05,7,1.73,0.0,3.75
5.05,8,1.36,0.0,3.06
5.05,9,0.74,0.0,2.34
5.05,10,0.42,0.0,1.83
5.05,11,0.27,0.0,1.49
5.05,12,0.02,0.0,1.83
5.05,13,-0.38,0.0,2.36
5.05,14,-1.14,0.0,3.06
5.05,15,-1.9,0.0,3.85
5.05,16,-2.06,0.0,4.69
5.05,17,-1.63,0.0,5.47
5.05,18,-1.5,0.0,5.0
5.05,19,-1.5,0.0,4.25
5.05,20,-1.21,0.0,3.67
5.07,1,-1.21,0.0,3.49
5.07,2,-0.75,0.0,3.5
5.07,3,0.0,0.0,3.5
5.07,4,0.82,0.0,3.67
5.07,5,1.5,0.0,3.5
5.07,6,1.5,0.0,3.5
5.07,7,1.72,0.0,3.8
5.07,8,1.36,0.0,3.11
5.07,9,0.75,0.0,2.39
5.07,10,0.44,0.0,1.88
5.07,11,0.28,0.0,1.54
5.07,12,0.03,0.0,1.88
5.07,13,-0.38,0.0,2.41
5.07,14,-1.14,0.0,3.11
5.07,15,-1.89,0.0,3.9
5.07,16,-2.04,0.0,4.74
5.07,17,-1.61,0.0,5.51
5.07,18,-1.5,0.0,5.0
5.07,19,-1.5,0.0,4.25
5.07,20,-1.26,0.0,3.65
5.08,1,-1.26,0.0,3.48
5.08,2,-0.75,0.0,3.5
5.08,3,0.0,0.0,3.5
5.08,4,0.8,0.0,3.62
5.08,5,1.5,0.0,3.5
5.08,6,1.5,0.0,3.5
5.08,7,1.7,0.0,3.85
5.08,8,1.36,0.0,3.16
5.08,9,0.76,0.0,2.43
5.08,10,0.45,0.0,1.93
5.08,11,0.29,0.0,1.59
5.08,12,0.04,0.0,1.93
5.08,13,-0.37,0.0,2.46
5.08,14,-1.13,0.0,3.15
5.08,15,-1.88,0.0,3.95
5.08,16,-2.03,0.0,4.79
5.08,17,-1.59,0.0,5.56
5.08,18,-1.5,0.0,5.0
5.08,19,-1.5,0.0,4.25
5.08,20,-1.3,0.0,3.64
5.1,1,-1.31,0.0,3.48
5.1,2,-0.75,0.0,3.5
5.1,3,0.0,0.0,3.5
5.1,4,0.78,0.0,3.58
5.1,5,1.5,0.0,3.5
5.1,6,1.5,0.0,3.5
5.1,7,1.68,0.0,3.9
5.1,8,1.36,0.0,3.21
5.1,9,0.77,0.0,2.48
5.1,10,0.46,0.0,1.98
5.1,11,0.3,0.0,1.63
5.1,12,0.04,0.0,1.97
5.1,13,-0.37,0.0,2.51
5.1,14,-1.12,0.0,3.19
5.1,15,-1.87,0.0,4.0
5.1,16,-2.02,0.0,4.84
5.1,17,-1.57,0.0,5.6
5.1,18,-1.5,0.0,5.0
5.1,19,-1.5,0.0,4.25
5.1,20,-1.35,0.0,3.62
5.12,1,-1.36,0.0,3.48
5.12,2,-0.75,0.0,3.5
5.12,3,0.0,0.0,3.5
5.12,4,0.76,0.0,3.53
5.12,5,1.5,0.0,3.5
5.12,6,1.5,0.0,3.5
5.12,7,1.66,0.0,3.94
5.12,8,1.36,0.0,3.25
5.12,9,0.78,0.0,2.53
5.12,10,0.47,0.0,2.03
5.12,11,0.31,0.0,1.68
5.12,12,0.05,0.0,2.02
5.12,13,-0.36,0.0,2.56
5.12,14,-1.11,0.0,3.23
5.12,15,-1.87,0.0,4.05
5.12,16,-2.0,0.0,4.88
5.12,17,-1.55,0.0,5.65
5.12,18,-1.5,0.0,5.0
5.12,19,-1.5,0.0,4.25
5.12,20,-1.39,0.0,3.6
5.13,1,-1.41,0.0,3.48
5.13,2,-0.75,0.0,3.5
5.13,3,0.0,0.0,3.5
5.13,4,0.75,0.0,3.5
5.13,5,1.5,0.0,3.5
5.13,6,1.5,0.0,3.5
5.13,7,1.64,0.0,3.98
5.13,8,1.36,0.0,3.29
5.13,9,0.79,0.0,2.58
5.13,10,0.48,0.0,2.08
5.13,11,0.32,0.0,1.73
5.13,12,0.06,0.0,2.07
5.13,13,-0.36,0.0,2.61
5.13,14,-1.1,0.0,3.28
5.13,15,-1.86,0.0,4.1
5.13,16,-1.99,0.0,4.93
5.13,17,-1.53,0.0,5.69
5.13,18,-1.5,0.0,5.0
5.13,19,-1.5,0.0,4.25
5.13,20,-1.43,0.0,3.58
5.15,1,-1.46,0.0,3.49
5.15,2,-0.75,0.0,3.5
5.15,3,0.0,0.0,3.5
5.15,4,0.75,0.0,3.5
5.15,5,1.5,0.0,3.5
5.15,6,1.5,0.0,3.5
5.15,7,1.61,0.0,4.03
5.15,8,1.35,0.0,3.33
5.15,9,0.8,0.0,2.63
5.15,10,0.49,0.0,2.13
5.15,11,0.34,0.0,1.78
5.15,12,0.07,0.0,2.12
5.15,13,-0.35,0.0,2.66
5.15,14,-1.09,0.0,3.32
5.15,15,-1.85,0.0,4.14
5.15,16,-1.97,0.0,4.98
5.15,17,-1.51,0.0,5.74
5.15,18,-1.5,0.0,5.0
5.15,19,-1.5,0.0,4.25
5.15,20,-1.46,0.0,3.55
5.16,1,-1.5,0.0,3.5
5.16,2,-0.75,0.0,3.5
5.16,3,0.0,0.0,3.5
5.16,4,0.75,0.0,3.5
5.16,5,1.5,0.0,3.5
5.16,6,1.5,0.0,3.5
5.16,7,1.59,0.0,4.07
5.16,8,1.34,0.0,3.37
5.16,9,0.81,0.0,2.68
5.16,10,0.5,0.0,2.18
5.16,11,0.35,0.0,1.82
5.16,12,0.08,0.0,2.17
5.16,13,-0.35,0.0,2.71
5.16,14,-1.08,0.0,3.37
5.16,15,-1.85,0.0,4.19
5.16,16,-1.96,0.0,5.03
5.16,17,-1.5,0.0,5.75
5.16,18,-1.5,0.0,5.0
5.16,19,-1.5,0.0,4.25
5.16,20,-1.49,0.0,3.52
5.18,1,-1.5,0.0,3.5
5.18,2,-0.75,0.0,3.5
5.18,3,0.0,0.0,3.5
5.18,4,0.75,0.0,3.5
5.18,5,1.5,0.0,3.5
5.18,6,1.5,0.0,3.5
5.18,7,1.57,0.0,4.12
5.18,8,1.33,0.0,3.41
5.18,9,0.83,0.0,2.73
5.18,10,0.52,0.0,2.22
5.18,11,0.36,0.0,1.87
5.18,12,0.08,0.0,2.22
5.18,13,-0.35,0.0,2.76
5.18,14,-1.08,0.0,3.42
5.18,15,-1.84,0.0,4.24
5.18,16,-1.94,0.0,5.08
5.18,17,-1.5,0.0,5.75
5.18,18,-1.5,0.0,5.0
5.18,19,-1.5,0.0,4.25
5.18,20,-1.5,0.0,3.5
5.2,1,-1.5,0.0,3.5
5.2,2,-0.75,0.0,3.5
5.2,3,0.0,0.0,3.5
5.2,4,0.75,0.0,3.5
5.2,5,1.5,0.0,3.5
5.2,6,1.5,0.0,3.5
5.2,7,1.54,0.0,4.16
5.2,8,1.32,0.0,3.46
5.2,9,0.84,0.0,2.78
5.2,10,0.53,0.0,2.27
5.2,11,0.37,0.0,1.92
5.2,12,0.09,0.0,2.27
5.2,13,-0.34,0.0,2.81
5.2,14,-1.08,0.0,3.47
5.2,15,-1.83,0.0,4.29
5.2,16,-1.93,0.0,5.12
5.2,17,-1.5,0.0,5.75
5.2,18,-1.5,0.0,5.0
5.2,19,-1.5,0.0,4.25
5.2,20,-1.5,0.0,3.5
5.21,1,-1.5,0.0,3.5
5.21,2,-0.75,0.0,3.5
5.21,3,0.0,0.0,3.5
5.21,4,0.75,0.0,3.5
5.21,5,1.5,0.0,3.5
5.21,6,1.5,0.0,3.5
5.21,7,1.52,0.0,4.21
5.21,8,1.3,0.0,3.51
5.21,9,0.85,0.0,2.82
5.21,10,0.54,0.0,2.32
5.21,11,0.38,0.0,1.97
5.21,12,0.1,0.0,2.32
5.21,13,-0.34,0.0,2.86
5.21,14,-1.08,0.0,3.52
5.21,15,-1.83,0.0,4.34
5.21,16,-1.91,0.0,5.17
5.21,17,-1.5,0.0,5.75
5.21,18,-1.5,0.0,5.0
5.21,19,-1.5,0.0,4.25
5.21,20,-1.5,0.0,3.5
5.23,1,-1.5,0.0,3.5
5.23,2,-0.75,0.0,3.5
5.23,3,0.0,0.0,3.5
5.23,4,0.75,0.0,3.5
5.23,5,1.5,0.0,3.5
5.23,6,1.5,0.0,3.5
5.23,7,1.5,0.0,4.25
5.23,8,1.29,0.0,3.56
5.23,9,0.86,0.0,2.87
5.23,10,0.55,0.0,2.37
5.23,11,0.39,0.0,2.02
5.23,12,0.11,0.0,2.37
5.23,13,-0.33,0.0,2.91
5.23,14,-1.07,0.0,3.57
5.23,15,-1.82,0.0,4.39
5.23,16,-1.9,0.0,5.22
5.23,17,-1.5,0.0,5.75
5.23,18,-1.5,0.0,5.0
5.23,19,-1.5,0.0,4.25
5.23,20,-1.5,0.0,3.5
5.24,1,-1.5,0.0,3.5
5.24,2,-0.75,0.0,3.5
5.24,3,0.0,0.0,3.5
5.24,4,0.75,0.0,3.5
5.24,5,1.5,0.0,3.5
5.24,6,1.5,0.0,3.5
5.24,7,1.5,0.0,4.25
5.24,8,1.28,0.0,3.61
5.24,9,0.87,0.0,2.92
5.24,10,0.56,0.0,2.42
5.24,11,0.41,0.0,2.06
5.24,12,0.11,0.0,2.42
5.24,13,-0.33,0.0,2.96
5.24,14,-1.07,0.0,3.62
5.24,15,-1.82,0.0,4.44
5.24,16,-1.88,0.0,5.27
5.24,17,-1.5,0.0,5.75
5.24,18,-1.5,0.0,5.0
5.24,19,-1.5,0.0,4.25
5.24,20,-1.5,0.0,3.5
5.26,1,-1.5,0.0,3.5
5.26,2,-0.75,0.0,3.5
5.26,3,0.0,0.0,3.5
5.26,4,0.75,0.0,3.5
5.26,5,1.5,0.0,3.5
5.26,6,1.5,0.0,3.5
5.26,7,1.5,0.0,4.25
5.26,8,1.27,0.0,3.66
5.26,9,0.88,0.0,2.97
5.26,10,0.57,0.0,2.47
5.26,11,0.42,0.0,2.11
5.26,12,0.12,0.0,2.47
5.26,13,-0.32,0.0,3.01
5.26,14,-1.07,0.0,3.67
5.26,15,-1.81,0.0,4.49
5.26,16,-1.87,0.0,5.31
5.26,17,-1.5,0.0,5.75
5.26,18,-1.5,0.0,5.0
5.26,19,-1.5,0.0,4.25
5.26,20,-1.5,0.0,3.5
5.28,1,-1.5,0.0,3.5
5.28,2,-0.75,0.0,3.5
5.28,3,0.0,0.0,3.5
5.28,4,0.75,0.0,3.5
